edition,issue,volume,date-pub,title,ocr,id
,17841,,"November 30, 1841",The Episcopal Church In Scotland.,81.77,0FFO-1841-NOV30-003-003
,22337,,"April 9, 1856",The Moon's Rotation.,80.45,0FFO-1856-APR09-005-003
,19238,,"May 16, 1846",The United States And Mexico.,81.27,0FFO-1846-MAY16-007-002
,18939,,"June 2, 1845","London, Monday, June 2, 1845.",88.38,0FFO-1845-JUN02-004-002
,17499,,"October 27, 1840","London, Tuesday, October 27, 1840.",80.07,0FFO-1840-OCT27-004-002
,20803,,"May 16, 1851",The French Republic.,84.11,0FFO-1851-MAY16-006-001
,20758,,"March 25, 1851",State Of Rome.,86.16,0FFO-1851-MAR25-006-002
,20063,,"January 3, 1849",The retrospect which we presented on Monday of,86.66,0FFO-1849-JAN03-004-005
,17745,,"August 10, 1841",Private Correspondence.,85.24,0FFO-1841-AUG10-004-007
,19298,,"July 25, 1846",Affairs Of Portugal.,87.51,0FFO-1846-JUL25-005-009
,17744,,"August 9, 1841",Private Correspondence.,84.08,0FFO-1841-AUG09-005-003
,19848,,"April 27, 1848","London, Thursday, April 27, 1848.",85.23,0FFO-1848-APR27-004-002
,20431,,"March 8, 1850",The Expected Great Comet.,84.94,0FFO-1850-MAR08-003-002
,19871,,"May 24, 1848",Mr. HUME has considerately put off to the 20th,83.62,0FFO-1848-MAY24-004-005
,19829,,"April 5, 1848",Paris And Versailles (R.B) Railway,81.68,0FFO-1848-APR05-007-003
,18880,,"March 25, 1845",The Consulate And The Empire.,83.69,0FFO-1845-MAR25-007-001
,17859,,"December 21, 1841",Express From Paris.,89.74,0FFO-1841-DEC21-004-005
,23593,,"April 13, 1860",News in Brief,83.24,0FFO-1860-APR13-007-006
,19415,,"December 9, 1846",The Madrid journals of the 1st of December have,85.11,0FFO-1846-DEC09-004-005
,19308,,"August 6, 1846",We received last night letters of the 28th ult.,93.86,0FFO-1846-AUG06-004-009
,17773,,"September 11, 1841",Private Correspondence.,84.07,0FFO-1841-SEP11-005-012
,20120,,"March 10, 1849",Spanish Opinions On The Roman Revolution.,80.68,0FFO-1849-MAR10-008-011
,19280,,"July 4, 1846",It is now nearly four years ago since we com-,90.25,0FFO-1846-JUL04-004-004
,23629,,"May 25, 1860",France.,85.33,0FFO-1860-MAY25-012-001
,21853,,"September 22, 1854",Spain.,82.7,0FFO-1854-SEP22-008-001
,20973,,"December 1, 1851","London, Monday, December 1, 1851.",91.76,0FFO-1851-DEC01-004-002
,19866,,"May 18, 1848",Great and sudden as was the fall of the French,86.59,0FFO-1848-MAY18-004-004
,20488,,"May 14, 1850",Express From Paris.,85.19,0FFO-1850-MAY14-005-005
,22351,,"April 25, 1856",Mr. Symons And Rotary Motion.,82.72,0FFO-1856-APR25-005-014
,21919,,"December 8, 1854",To The Editor Of The Times.,84.34,0FFO-1854-DEC08-007-003
,20391,,"January 21, 1850",The state of France presents to the observer,91.8,0FFO-1850-JAN21-004-004
,20148,,"April 12, 1849",It was commonly anticipated that certain pages,87.7,0FFO-1849-APR12-005-001
,19879,,"June 2, 1848",No observation is sufficiently extensive to em-,93.51,0FFO-1848-JUN02-004-005
,21035,,"February 11, 1852",The historical circumstances of the first Reform,87.84,0FFO-1852-FEB11-005-001
,20595,,"September 16, 1850","London Monday, September 16, 1850.",93.89,0FFO-1850-SEP16-004-002
,21164,,"July 10, 1852",There lies at this time in the Murato prison at,80.76,0FFO-1852-JUL10-005-004
,20577,,"August 26, 1850","London, Monday, August 26, 1850.",88.46,0FFO-1850-AUG26-004-002
,22254,,"January 3, 1856","London, Thursday, January 3, 1856.",83.05,0FFO-1856-JAN03-006-002
,23623,,"May 18, 1860",France And Italy.,83.86,0FFO-1860-MAY18-009-003
,19253,,"June 3, 1846","London, Wednesday, June 3, 1846.",94.51,0FFO-1846-JUN03-004-004
,18990,,"July 31, 1845",We have received by our ordinary express the,83.8,0FFO-1845-JUL31-005-003
,19984,,"October 3, 1848",Silesia.,89.07,0FFO-1848-OCT03-005-017
,17438,,"August 17, 1840","According to letters from Beyrout of the 22d ult.,",94.06,0FFO-1840-AUG17-004-007
,22619,,"March 4, 1857",The Pacific.,88.02,0FFO-1857-MAR04-006-005
,19809,,"March 13, 1848",The foreign news received by this express is,95.45,0FFO-1848-MAR13-005-004
,19977,,"September 25, 1848",Express From Paris.,87.45,0FFO-1848-SEP25-004-005
,20037,,"December 4, 1848",Italy.,81.44,0FFO-1848-DEC04-003-003
,17788,,"September 29, 1841",The Late George Chalmers's Library.,80.69,0FFO-1841-SEP29-006-007
,20897,,"September 3, 1851",The Purchase Of Cuba.,81.79,0FFO-1851-SEP03-008-013
,20120,,"March 10, 1849",The despatches from the Austrian Government to,82.02,0FFO-1849-MAR10-004-005
,17744,,"August 9, 1841","We adhere steadfastly to our resolution, that no-",93.88,0FFO-1841-AUG09-004-004
,18501,,"January 9, 1844",M. Laffitte And The Paris Students.,80.15,0FFO-1844-JAN09-005-006
,17649,,"April 20, 1841",The Paris journals of Sunday have reached us by,88.74,0FFO-1841-APR20-004-005
,21107,,"May 5, 1852",Money-Market And City Intelligence.,87.51,0FFO-1852-MAY05-006-005
,22887,,"January 11, 1858",The Press In England And In France.,87.99,0FFO-1858-JAN11-009-001
,19787,,"February 16, 1848",The Affairs Of Portugal.,88.03,0FFO-1848-FEB16-008-007
,21805,,"July 28, 1854",The Spanish Insurrection.,86.52,0FFO-1854-JUL28-007-003
,21292,,"December 7, 1852",America.,80.86,0FFO-1852-DEC07-006-005
,19968,,"September 14, 1848",News in Brief,83.53,0FFO-1848-SEP14-005-012
,20546,,"July 20, 1850",Adelphi Theatre.,83.7,0FFO-1850-JUL20-008-004
,19914,,"July 13, 1848",Germany.,90.02,0FFO-1848-JUL13-008-003
,19803,,"March 6, 1848",The West Indian Mail.,84.41,0FFO-1848-MAR06-005-001
,17793,,"October 5, 1841",Our attention has been called to certain articles,92.27,0FFO-1841-OCT05-004-004
,19181,,"March 11, 1846","The 26th, 27th, and 28th verses of the Ist chapter",90.7,0FFO-1846-MAR11-005-001
,20699,,"January 15, 1851","London, Wednesday, January 15, 1851.",93.63,0FFO-1851-JAN15-004-003
,21600,,"December 1, 1853",The proceedings at the Hanover-square rooms,86.43,0FFO-1853-DEC01-006-003
,18655,,"July 6, 1844","When SIDONIA observes to CONINGSBY, that in the",83.91,0FFO-1844-JUL06-004-007
,19885,,"June 9, 1848",The State Of Prussia.,92.96,0FFO-1848-JUN09-008-012
,21936,,"December 28, 1854",We learn from our continental correspondence,91.56,0FFO-1854-DEC28-006-004
,19848,,"April 27, 1848",Affairs Of Portugal.,82.81,0FFO-1848-APR27-004-007
,19957,,"September 1, 1848","M. LOUIS BLANC, it is to be hoped, will turn to ad-",91.04,0FFO-1848-SEP01-004-003
,20782,,"April 22, 1851",Although the whole proceedings of the Con-,94.81,0FFO-1851-APR22-004-003
,20662,,"December 3, 1850","M. GUIZOR is a man who, without any ambition",92.8,0FFO-1850-DEC03-004-003
,18368,,"August 7, 1843","London, Monday, August 7, 1843.",83.55,0FFO-1843-AUG07-004-003
,20457,,"April 8, 1850","London, Monday, April 8, 1850.",92.66,0FFO-1850-APR08-004-002
,21026,,"January 31, 1852","London, Saturday, January 31, 1852.",91.47,0FFO-1852-JAN31-004-002
,20149,,"April 13, 1849",A little coterie of the inhabitants of Westminster,88.26,0FFO-1849-APR13-004-004
,20094,,"February 8, 1849",The speech delivered by the King of SARDINIA on,95.23,0FFO-1849-FEB08-004-005
,21363,,"February 28, 1853","London, Monday, February 28, 1853.",88.25,0FFO-1853-FEB28-004-002
,19787,,"February 16, 1848",The last days of the debate on the address in,92.31,0FFO-1848-FEB16-005-001
,23725,,"September 14, 1860","London, Friday, September 14, 1860.",84.7,0FFO-1860-SEP14-006-002
,20738,,"March 1, 1851",The Ministerial explanations in the Commons,83.93,0FFO-1851-MAR01-005-001
,20698,,"January 14, 1851","At this moment, it must be confessed, an",94.93,0FFO-1851-JAN14-004-004
,23385,,"August 15, 1859",The Pacific.,80.03,0FFO-1859-AUG15-009-004
,19852,,"May 2, 1848",We have lately heard a great deal of the organi-,81.66,0FFO-1848-MAY02-004-004
,18877,,"March 21, 1845",The Consulate And The Empire.,86.02,0FFO-1845-MAR21-005-006
,19509,,"March 29, 1847","In political, as in personal, strife our objects are",91.08,0FFO-1847-MAR29-004-003
,19808,,"March 11, 1848",Amongst the surprising phenomena which we are,83.45,0FFO-1848-MAR11-005-005
,20976,,"December 4, 1851","London, Thursday, December 4, 1851.",90.98,0FFO-1851-DEC04-004-002
,21819,,"August 14, 1854",Whatever may be the personal composition or,92.62,0FFO-1854-AUG14-006-005
,19900,,"June 27, 1848",The accounts we continue to publish from,85.32,0FFO-1848-JUN27-005-003
,23744,,"October 6, 1860","London, Saturday, October 6, 1860.",91.19,0FFO-1860-OCT06-008-002
,17736,,"July 30, 1841",Extraordinary Express.,86.36,0FFO-1841-JUL30-004-008
,19400,,"November 21, 1846",The Proposed Expedition Under General Flores.,82.95,0FFO-1846-NOV21-004-010
,20527,,"June 28, 1850",The Building For The Great Industrial Exhibition Of 1851.,81.55,0FFO-1850-JUN28-008-014
,23753,,"October 17, 1860",Count Cavour and Baron Winspeare.,80.76,0FFO-1860-OCT17-007-003
,18876,,"March 20, 1845",The Law Of Settlement.,92.41,0FFO-1845-MAR20-008-007
,20023,,"November 17, 1848",The Clubs Of Paris.,85.1,0FFO-1848-NOV17-007-001
,20289,,"September 24, 1849",Whoever has glanced at a map of the West Indies,84.11,0FFO-1849-SEP24-004-005
,23746,,"October 9, 1860",The Spanish Throne.,82.18,0FFO-1860-OCT09-007-011
,21931,,"December 22, 1854",The Late M. Leon Faucher.,87.36,0FFO-1854-DEC22-008-002
,18628,,"June 5, 1844",The coal trade is now dividing the attention of,90.37,0FFO-1844-JUN05-004-005
,21568,,"October 25, 1853","India, China, And Australia.",81.46,0FFO-1853-OCT25-006-009
,20804,,"May 17, 1851",The Great Exhibition.,83.2,0FFO-1851-MAY17-008-001
,19982,,"September 30, 1848",Prussia.,89.76,0FFO-1848-SEP30-005-010
,21014,,"January 17, 1852",Latest Intelligence.,88.53,0FFO-1852-JAN17-005-001
,23700,,"August 16, 1860",Austria.,83.11,0FFO-1860-AUG16-008-011
,18125,,"October 27, 1842",Our private correspondence from Constantinople,89.13,0FFO-1842-OCT27-004-007
,20578,,"August 27, 1850","London, Tuesday, August 27, 1850.",93.18,0FFO-1850-AUG27-004-002
,19922,,"July 22, 1848",The Danubian Principalities.,87.35,0FFO-1848-JUL22-008-005
,21387,,"March 28, 1853",To The Editor Of The Times.,81.36,0FFO-1853-MAR28-006-002
,19822,,"March 28, 1848",To the numerous political obituaries which have,86.75,0FFO-1848-MAR28-004-004
,19908,,"July 6, 1848","London, Thursday, July 6, 1848.",89.38,0FFO-1848-JUL06-004-002
,19868,,"May 20, 1848",It is now three months by the calendar since,90.56,0FFO-1848-MAY20-004-004
,19988,,"October 7, 1848",State Of Germany.,89.21,0FFO-1848-OCT07-004-006
,22900,,"January 26, 1858",The time is approaching when the conduct of the,91.52,0FFO-1858-JAN26-006-003
,18309,,"May 30, 1843",The Prussian State Gazette contains a long ar-,82.61,0FFO-1843-MAY30-005-006
,17648,,"April 19, 1841",News in Brief,84.85,0FFO-1841-APR19-005-003
,19665,,"September 27, 1847","London, Monday, September 27, 1847.",87.07,0FFO-1847-SEP27-004-002
,19816,,"March 21, 1848",If we ask why this country has scarcely felt the,84.32,0FFO-1848-MAR21-005-002
,20029,,"November 24, 1848",The definitive resolution passed by the Germanic,87.63,0FFO-1848-NOV24-004-004
,23639,,"June 6, 1860",Lord JOHN RUSSELL introduced into the debate,91.22,0FFO-1860-JUN06-008-003
,20683,,"December 27, 1850","London, Friday, December 27, 1850.",93.09,0FFO-1850-DEC27-004-002
,20047,,"December 15, 1848","London, Friday, December 15, 1848.",89.3,0FFO-1848-DEC15-004-002
,19945,,"August 18, 1848",The return of the Emperor of AUSTRIA and the,88.1,0FFO-1848-AUG18-004-003
,20584,,"September 3, 1850","London, Tuesday, September 3, 1850.",95.03,0FFO-1850-SEP03-004-002
,17402,,"July 6, 1840",Church Of Scotland.-Non-Intrusion.,82.98,0FFO-1840-JUL06-011-004
,19872,,"May 25, 1848","London, Thursday, May 25, 1848.",86.01,0FFO-1848-MAY25-004-002
,21815,,"August 9, 1854",Austria.,88.2,0FFO-1854-AUG09-009-009
,20587,,"September 6, 1850","London, Friday, September 6, 1850.",95.35,0FFO-1850-SEP06-004-002
,23758,,"October 23, 1860",The Americans certainly outdo us in the matter,87.71,0FFO-1860-OCT23-006-005
,22167,,"September 24, 1855",Prussia.,82.44,0FFO-1855-SEP24-007-007
,20436,,"March 14, 1850",Whatever may be the precise result of the elec-,94.4,0FFO-1850-MAR14-004-003
,20671,,"December 13, 1850","London, Friday, December 13, 1850.",89.81,0FFO-1850-DEC13-004-002
,20007,,"October 30, 1848","London, Monday, October 30, 1848.",91.44,0FFO-1848-OCT30-004-002
,20082,,"January 25, 1849","London, Thursday, January 25, 1849.",92.13,0FFO-1849-JAN25-004-002
,18520,,"January 31, 1844",The free and enlightened Legislatures of this planet,85.75,0FFO-1844-JAN31-004-007
,17820,,"November 5, 1841","Lord BROUGHAM, as one of the Edinburgh review-",90.35,0FFO-1841-NOV05-004-003
,23726,,"September 15, 1860","London, Saturday, September 15, 1860.",87.34,0FFO-1860-SEP15-008-002
,18502,,"January 10, 1844","London, Wednesday, January 10, 1844.",89.61,0FFO-1844-JAN10-004-004
,20432,,"March 9, 1850",Austria.,81.24,0FFO-1850-MAR09-006-003
,20275,,"September 7, 1849","London, Friday, September 7, 1849.",85.76,0FFO-1849-SEP07-004-002
,20140,,"April 3, 1849",Latest From Paris.,88.82,0FFO-1849-APR03-005-003
,21430,,"May 17, 1853","The intelligence we receive from China, while",94.69,0FFO-1853-MAY17-004-003
,18401,,"September 14, 1843","London, Thursday, September 14, 1843.",90.23,0FFO-1843-SEP14-004-002
,23760,,"October 25, 1860","London, Thursday, October 25, 1860.",88.27,0FFO-1860-OCT25-006-002
,20037,,"December 4, 1848","Under the head of our """"City Intelligence"""" on",91.36,0FFO-1848-DEC04-004-003
,22503,,"October 20, 1856","London, Monday, October 20, 1856.",91.49,0FFO-1856-OCT20-008-002
,20799,,"May 12, 1851",A more definite shape has been given within the,93.75,0FFO-1851-MAY12-004-004
,20269,,"August 31, 1849","London, Friday, August 31, 1849.",86.1,0FFO-1849-AUG31-004-002
,20247,,"August 6, 1849","London, Monday, August 6, 1849.",80.86,0FFO-1849-AUG06-004-002
,20174,,"May 12, 1849",From the commencement of the German revolu-,86.01,0FFO-1849-MAY12-005-003
,20203,,"June 15, 1849",The scenes of violence which we have had so fre-,86.63,0FFO-1849-JUN15-005-003
,19950,,"August 24, 1848",The question of the Spanish marriages has now,86.83,0FFO-1848-AUG24-004-007
,20695,,"January 10, 1851","London, Friday, January 10, 1851.",94.62,0FFO-1851-JAN10-004-002
,19986,,"October 5, 1848",The question whether the supremelegislative power,89.55,0FFO-1848-OCT05-004-004
,21593,,"November 23, 1853","London, Wednesday, November 23, 1853.",90.68,0FFO-1853-NOV23-008-002
,19807,,"March 10, 1848",Perhaps the most significant feature of British,82.79,0FFO-1848-MAR10-004-003
,20486,,"May 11, 1850",It is difficult to dispute the necessity of the,92.54,0FFO-1850-MAY11-004-008
,19834,,"April 11, 1848","The 10th of April, 1848, will long be remembered",91.94,0FFO-1848-APR11-004-003
,23336,,"June 18, 1859","ELECTRIC LIGHT.-We stated a few days ago that an experimental car, bearing an electrical lighting aparatus",83.87,0FFO-1859-JUN18-011-007
,19876,,"May 30, 1848",Paris To Lyons Railway.,80.03,0FFO-1848-MAY30-006-014
,20274,,"September 6, 1849",Latest From Paris.,86.82,0FFO-1849-SEP06-004-007
,23082,,"August 26, 1858",The Crystal Palace.,85.83,0FFO-1858-AUG26-007-003
,18092,,"September 19, 1842",Our Vienna correspondence of the 10th inst. con-,86.69,0FFO-1842-SEP19-004-008
,18719,,"September 19, 1844",A letter from Athens of the 31st ult. announces,82.98,0FFO-1844-SEP19-004-009
,23734,,"September 25, 1860",A Defence Of The Pope's Own.,82.93,0FFO-1860-SEP25-010-009
,20275,,"September 7, 1849",Latest From Paris.,88.08,0FFO-1849-SEP07-004-005
,21375,,"March 14, 1853",Latest Intelligence.,82.29,0FFO-1853-MAR14-004-005
,23699,,"August 15, 1860",Austria And Naples.,83.2,0FFO-1860-AUG15-009-007
,18397,,"September 9, 1843",News in Brief,95.08,0FFO-1843-SEP09-004-006
,20501,,"May 29, 1850",Express From Paris.,93.72,0FFO-1850-MAY29-004-011
,20398,,"January 29, 1850",Express From Paris.,90.24,0FFO-1850-JAN29-004-006
,19824,,"March 30, 1848",Upon the publication of M. GARNIER PAGèS' state-,85.99,0FFO-1848-MAR30-004-004
,19832,,"April 8, 1848",The state of Dublin is at present such as to ex-,90.82,0FFO-1848-APR08-004-004
,19060,,"October 21, 1845","London, Tuesday, October 21, 1845.",88.54,0FFO-1845-OCT21-005-002
,20068,,"January 9, 1849",The Gold Diggings In California.,81.78,0FFO-1849-JAN09-004-007
,22347,,"April 21, 1856",The Moon's Motion.,90.22,0FFO-1856-APR21-012-004
,21679,,"March 3, 1854",The speech addressed yesterday by the Emperor,83.2,0FFO-1854-MAR03-008-005
,18963,,"June 30, 1845","London, Monday, June 30, 1845.",90.37,0FFO-1845-JUN30-004-002
,23599,,"April 20, 1860",The Two Sicilies.,82.03,0FFO-1860-APR20-010-002
,19145,,"January 28, 1846",The long-expected project which has been the oc-,85.39,0FFO-1846-JAN28-006-001
,20724,,"February 13, 1851",There are victories that are superfluous to the,95.46,0FFO-1851-FEB13-004-003
,19650,,"September 9, 1847","London, Thursday, September 9, 1847.",89.98,0FFO-1847-SEP09-004-002
,20198,,"June 9, 1849",Few compositions meet with less indulgence in,89.87,0FFO-1849-JUN09-005-003
,23332,,"June 14, 1859",After the lapse of nearly six months the public,89.32,0FFO-1859-JUN14-008-005
,20564,,"August 10, 1850",The French National Assembly has at length,94.2,0FFO-1850-AUG10-004-004
,17495,,"October 22, 1840","The Paris papers of Monday, which we were",80.21,0FFO-1840-OCT22-004-005
,19731,,"December 13, 1847","London, Monyday, December 13, 1847",92.66,0FFO-1847-DEC13-004-002
,19817,,"March 22, 1848",We had foreseen from the first outbreak of the,87.89,0FFO-1848-MAR22-004-004
,23185,,"December 24, 1858","London, Friday, December 24, 1858.",85.44,0FFO-1858-DEC24-006-002
,20598,,"September 19, 1850",The observations which we recently offered on,94.88,0FFO-1850-SEP19-004-003
,17525,,"November 26, 1840","London, Thursday, November 26, 1840.",83.82,0FFO-1840-NOV26-004-002
,20073,,"January 15, 1849","London, Monday, January 15, 1849.",92.46,0FFO-1849-JAN15-004-002
,20478,,"May 2, 1850",A French army on its knees before a foreign,95.06,0FFO-1850-MAY02-005-001
,21085,,"April 9, 1852","London, Friday, April 9, 1852.",92.13,0FFO-1852-APR09-004-002
,19364,,"October 10, 1846",Louis Philippe.,86.3,0FFO-1846-OCT10-008-012
,20098,,"February 13, 1849",While Lord PALMERSTON was addressing the,92.12,0FFO-1849-FEB13-005-001
,20095,,"February 9, 1849",It is not too high a compliment to the leaders,92.61,0FFO-1849-FEB09-004-006
,20396,,"January 26, 1850","The state of Germany, not only in its federal",90.57,0FFO-1850-JAN26-004-003
,21230,,"September 25, 1852","London, Saturday, September 25, 1852.",86.03,0FFO-1852-SEP25-004-002
,19157,,"February 11, 1846","It is a remarkable coincidence, that at the very",90.73,0FFO-1846-FEB11-005-005
